,Unnamed: 0,content,score
4508,4508,"Ada banyak sekali kesalahan aplikasi (atau sistem?) yang mengganggu.  Yaitu di bagian kuis. Banyak sekali jawaban yang salah dan tidak cocok dengan penjelasannya.  Penjelasannya bilang jawabannya A,  tapi ketika jawaban A dipilih,  salah dan keluar tanda cross merah",3
4509,4509,"Apa ada kode kelas untuk kelas 12?untuk persiapan UN, tolong bales bagi yg membuat aplikasi ini yaa .. terima kasih",4
4510,4510,Harusnya bayar Nya bulanan nggak tahunan.misal ada yang mau coba masak harus bayar 750  ya kalo puas kalo enggak,1
4511,4511,"Bagus.. saya suka, tapi kenapa saat saya mendownloas video/stream justru tidak bisa di buka? Mohon jawabannya",3
4512,4512,"Aku gk punya guru kelas yg pake quiper ,trus gmn buat belajar nya",1
4513,4513,untuk uang segitu saya udah  bisa bayr spp 3 bulan.,1
4514,4514,"In kode kelasnya gimana?,saya belum paham,tolong yg sudah tau kasih tau saya",1
4515,4515,"Yg namanya ilmu itu gak murah. Lagipula harga Quipper jauh lbh murah dr bimbel biasa. Trs kode kelas itu dikasih sm guru skolah. Ntar kl guru di skolah kalian ada yg pny quipper, biasanya mreka bakal ngasih kode kelas",5
4516,4516,"Terlalu mahal biaya nya 😨 6kali nya IOT ku 😭 saya pelajar kak, blm bekerja",1
4517,4517,"Bagus. Tapi, buat mapel biologi belum ada videonya.. tolong dikasih dong videonya. Trims",3
4518,4518,"Gimanasih cara membukanya yg mau mbantuin saya,saya doain kelak anda mendapat jodoh yg seimbang dengan anda",3
4519,4519,"Cara bayarnya gimana?,klw dijawab mungkin gw pikirin mau daftar apa gk...",3
4520,4520,"Saya sudah Download aplikasi ini tapi kok ada kata ""MASUK KELAS BARU"" dan saya suruh untuk memasukkan huruf atau angka lalu dimana saya bisa menemukan huruf atau angka itu?",2
4521,4521,"Kenapa sihh kok susah banget daftarnya...isi bayar juga,mendingan jangan donlod",1
4522,4522,Wow terlalu mahal .. Gw bukan orang kaya ty .. Ngak jadi,1
4523,4523,Sudah buat akun dan bisa masuk lalu keluar sebentar buat akun lagi . FIX IT,1
4524,4524,Thank you very much kata temen temen saya Quipper video itu cocok banget untuk belajar sekali lagi thank you very much,5
4525,4525,"Kelas 8 nya gak ada ya, hah kirain lengkap",1
4526,4526,Saya kok gak bisa nambah matpel ya? Kenapa? Makasi,2
4527,4527,Ada soal kelas  5  SD enggak?,5
4528,4528,Quipper ini memang keren abis untuk persiapan ujian,5
4529,4529,kok dari app quipper di hape ga bisa di buka ya? Kecewa.,3
4530,4530,Tingkatkan (y),5
4531,4531,Bagus banget sayang kalau ga download,5
4532,4532,Kode kelasnya gimanaaa?!,2
4533,4533,"Ribet Cara nya, mahal bayarnya",1
4534,4534,Ditambahin mode chatingnya biar bisa belajar bareng...,4
4535,4535,"Saya senang menggunakannya,tapi ini masalah dananya...",5
4536,4536,Suka tapi kalau ada tugas baru susah bukannya,5
4537,4537,"Minta kode kelas kalian dong , saya kelas 12",5
4538,4538,Admin mau tanya dong... Cara pembayarannya bagaimana?,3
4539,4539,saya kira gratis ternyata bayar,1
4540,4540,Saya suka dgn aplikasi ini,5
4541,4541,Gajadi mahal,1
4542,4542,Its amazing,5
4543,4543,Lumayan,2
4544,4544,Kurang,1
4545,4545,Kok punya saya keluar sendiri kenapa ya...,1
4546,4546,sekarang tampilannya udah bagus,4
4547,4547,Siap untuk belajar,5
4548,4548,Hebat,5
4549,4549,Sangat bgus,5
4550,4550,Keren,1
4551,4551,Ribetttt,1
4552,4552,Keren sekali,5
4553,4553,okkk......,4
4554,4554,Gajelas,1
4555,4555,Kereen,5
4556,4556,Say,4
4557,4557,Maaf karna saya harus keluar dari pendaftaran quiper vidio karne orang tua saya hanya seorang petani di desa dan saya kira aplikasi ini gratis kalo membayar maaf saya tidak mampu uang 600rb itu sangat besar nominalnya untuk saya dan keluarga saya,1
4558,4558,"Hai teman"" bagi"" kode kelas kalian donk yg kelas 9 aj aku juga mau gabung nie",1
4559,4559,"Yg punya kode klas tolong kasih tau donk,,aku klas 8",4
4560,4560,Harus bayar dulu regist nya,1
4561,4561,Nice Video!!!,5
4562,4562,Belajar lebih mudah menggunakan quipper video,5
4563,4563,Bagaimana Cara menggunakan coinya,4
4564,4564,Males,2
4565,4565,Nice,5
4566,4566,"Aku kira app ini akan Bagus..  Eh trnyta liat video aja harus bayar dlu, terus daftar jga harus masukkan kode dari guru klas..  Guru gue aja gk tau app ini kok..  Kecewa banget pkoknyaa..",1
4567,4567,Bkan aplnya yg jlek tpi pendaftarannya padhal jaringan bgus trus pas pke wi fi tetep susah bikin accnya,1
4568,4568,"Gimana sih cara masuk nyh kok gak bisa,,, padahal jaringan nya bagus,,, 😡jadi males lagi makek aplikasi ini,,,    iya buat yang mau download harap pikir panjang dulu deh",1
4569,4569,Ini aplikasi ta aplikasi kok susah banget buat masuk nya! Tolong di perbaiki gk pakek kode kelas soalnya banyak yg gk tau,1
4570,4570,Kok ak udh kasih email dan pass yg betul tetep aja gk bisa padahal wifinya full tlg diperbaiki,1
4571,4571,Saya suka aplikasi yg bisa mengasah otak menjadi lebih pintar #makasih quipper vidio ☺,5
4572,4572,Gi mna cara milih bidang studinya pas saya klik tanda +  ko gak ada???,1
4573,4573,"Apaan kirain gratis , ternyata malah bayar mahal banget lagi 790000 dikira gua punya duit",1
4574,4574,Katanya dipojok kanan atas gak ada gitu trus kalo daftar kok gak provinsi di indonesia,2
4575,4575,Alhamdulillah dengan ada.a aplikasi ini saya jadi gak males untuk ngerjain tugas dan bisa memudahkan saya untuk belajar,5
4576,4576,Tolong solusinya,2
4577,4577,Lu blom pada bsa masuk orang blm bayar .. Geblek!,5
4578,4578,"Sya tidak sekolah tpi saya inggin pintar seperti mereka, apakh quiper punya solusi",3
4579,4579,Ko gabisa masuk sih! Padahal email sama pw nya udh bener 💩 dan yang punya kode kelas tlong dong kasi tauu plis,1
4580,4580,"Hallo quipper, kenapa tidak ada pelajaran biologi tiap kelas? Saya sudah mencari ke semua pelajaran tapi tidak ada biologi dan hanya ada disbmptn saja!! Saya mohon untuk biologi tiap kelas tolong diadakan.",5
4581,4581,"2 akun terkunci semua tidak bisa masuk lagi padahal nama pengguna sama kata sandi sudah betul,tolong di perbaiki",1
4582,4582,Hanya saja di apk ada yang ga bsa lewat app. Hrus dibuka lewat browser. Mohon tingkatkan ya^^,5
4583,4583,kalo video pembelajaran udah di unduh bisa selalu kita liat dalam keadaan offline gak sih,4
4584,4584,Gue pikir daftarnya geratis rupanya bayar.gak jadi berlangganan.udh gue hapus appnya,2
4585,4585,Udah cape cape eh ternyata nggak ada kelas 2,1
4586,4586,"Ada yg tau kode kls gx,blh ksh tau gx",3
4587,4587,Terima kasih quipper saya tidak malas belajar lagi dan disaat waktu senggang saya bisa belajar,5
4588,4588,Alhamdulillah dengan mudahnya saya mengerjakan tugas tugas dari bapak ibu guru karena aplikasi ini...,5
4589,4589,"Jadi lebih semangat untuk belajar,dan semoga lebih canggih lagi applikasinya",5
4590,4590,"soal soal un nya bisa buat blajar un tahun dpn, mana tau soalnya masuk semua :v",5
4591,4591,Bagus skali gk susah jadi blajar,4
4592,4592,Tambah lagi mapelnya terutama biologi. Buat juga yang bisa tanya jawab supaya kayak bimbel beneran,4
4593,4593,kok susah bgt daftarnya. login pake fb jg engga masuj. tolong diperbaiki lg,1
4594,4594,Tpi kode kelas tidak tau..  Lg jga hrganya lmyan mahal...,3
4595,4595,Kaya gimana sih cara mainnya gue gk bisa bisa,4
4596,4596,But anyone ada yang mau bagi kode kelas?,5
4597,4597,Gimana ini udah bayar dan beli paketnya tapi buat nonton videonya gak bisa. Infonya dong,1
4598,4598,Keren kembang kan lagi,5
4599,4599,"Saya sudah telah menjadi member quipper video, kalau nonton videonya dengan aplikasi ini bisa tidak?",2
4600,4600,Quipper bagus banget.. pengajarannya juga seru 😁,5
4601,4601,"Mantap aplikasinya, lebih mudah pakai aplikasi ini dari pada harus masuk di web lg",5
4602,4602,Gmn cara masuk ke quipper video nya??? Saya bingung.,5
4603,4603,Kenapa gk ada materi kelas 7,1
4604,4604,gimana sih cara masuk nya lama banget😡,1
4605,4605,Membantu bgt... Trima Kasih quipper video.. 😄,5
4606,4606,Jangan didownload msk akunnya dibilang salah,1
4607,4607,Gilaa Masa bayar gw pikir gratis udh seneng'' juga mahal Lagi bayarannya,1
4608,4608,Tolong dong kenapa ga ada kota depok nya ya tolong di tambahkan *trims,1
4609,4609,"Saya udah download,  stelah itu saya buka,  udah saya daftar tapi kok membayar",1
4610,4610,Bagai mana cara masuk kelasnya dong tolong jawab dong,3
4611,4611,Quipper ini sangat membantu belajar,5
4612,4612,Masa g bsa daftar,1
4613,4613,Saya Suka sekali karena latihan soal nya sangat membantu,5
4614,4614,Wowwww  keren belajar ini menbuat ringking4,5
4615,4615,kode promosi apa sih maksudnya,1
4616,4616,Cara daftar ny gimana sih,1
4617,4617,Gimana sih caranya masuk...?              Aku nyesel nginstal ini susah daftarnya,2
4618,4618,belajar online lebih menyenangkan.. 👏👏👍🙌🙌 saya sudah bergabung dgn kelas saya..100 buat apk ini👍👍👏👏👏,5
4619,4619,Gak bisa buka tambah materi.. Padahal sudah pake wifi.. Mohon bantuannya :),3
4620,4620,"Bagus banget aplikasi ini, dapat membuat siswa blajar online",5
4621,4621,Jika bisa tambah lg bintangnya,1
4622,4622,Bagus ya anak gua cepet pimter,5
4623,4623,Kok soal un untuk 2017 gak ada,2
4624,4624,Soal y banyal yang gak jelas,2
4625,4625,Apa adanya.,5
4626,4626,Thanks you very much,5
4627,4627,"Jangan di download, terlalu maksa buat Bayar smpe di telpon..",1
4628,4628,tlg app quipper utk pengguna apple :),3
4629,4629,Tolong dong bantu gimana kode kelasnya? Tolong jawab ya.,4
4630,4630,"Tidak bisa memasukkan mata pelajaran, gimana.... Saya guru",1
4631,4631,buruk gak bisa masuk ppk,1
4632,4632,Tak kira gk byar.   Tpi bayar..,1
4633,4633,Gimana cara daftarnya,3
4634,4634,Daftar nya gimana si. Mohon bantuan nya,1
4635,4635,Susah amat masuk nya...,1
4636,4636,Q suka mnmbh pengetahuan,5
4637,4637,Pekerjaan saya menjadi sangat ringan dengan bantuan quipper... i love it...,5
4638,4638,Kak kok login nya gak bisa ya ?,3
4639,4639,Gk bisa masuk kodenya apa,1
4640,4640,Pndftrn'a itu bagaimana susah amat gk jelas,1
4641,4641,Kode kelasnya bagaimana cara mendapatkannya...?tolong bantu,2
4642,4642,Tanya,3
4643,4643,"Aplikasi ini lumayan bagus.,",4
4644,4644,Kasih tau,2
4645,4645,Gak bisa long in,1
4646,4646,Susah cara ngedaftar,2
4647,4647,Lumayan aku suka.,3
4648,4648,"Knp berbayar sih,,,, mohon di gratisin aja deh",1
4649,4649,Kenapa harus bayar,1
4650,4650,Seronok,4
4651,4651,Kok Harus Bayar Sih?,1
4652,4652,Gimana lah masah daftar ya gak bisa😝😜😛👎👎👎👎👎👎,1
4653,4653,Gak bisa daftarnya,1
4654,4654,maksud kode kelas apa sihhh??,2
4655,4655,Semoga membantu saya,5
4656,4656,Punya gue kok gx bisa di pake siiiiiiih!!!!!!! Taiiiiiiiiiiii!!!!!!!!!!😭😭😭😭😭😭😭😭😭😭😭,1
4657,4657,Sangat simple🔰,5
4658,4658,Very good,5
4659,4659,Like it^_^,5
4660,4660,Cocok untuk belajar,3
4661,4661,The bast👍👍,5
4662,4662,Ini gimana yah cara loginnya??????,1
4663,4663,Bagus,5
4664,4664,Mantep,5
4665,4665,Jelek,1
4666,4666,Bagus,5
4667,4667,"Jadi gaperlu repot repot buka di link. Cukup di aplikasi ini aja. Videonya bisa di download dan diputar secara offline. Membantu banget untuk belajar, harganya pas dikantong 😊",5
4668,4668,"Kereeennn... Belajar terasa lebih efektif dan menyenangkan pakai Quipper, thanks a lot Quipper",5
4669,4669,"Senang banget bisa belajar menggunakan aplikasi ini""makin senang nya aq kasih berapa bintang""",5
4670,4670,"Teman saya bisa mengerjakan tugas di quipper dengan curang.pertama-tama ia buka tugas di quipper dengan data seluler,setelah itu,ia matikan data seluler,lalu ia jawab tugas dengan ngasal,ia tulis jawaban yang bener,lalu ia buka ulang quipper dan kerjain lagi tugas itu sehingga ia bisa dpr nilai sempurna,tolong diperbaiki bug ini",2
4671,4671,Gimana sih kode kelasnya ? Aq ngga ada kode kls,1
4672,4672,Siapah yg punya kode kls aku boleh pinjam gak,1
4673,4673,"Belajar lebih asik all...coba aja,tapi jwbn msih ada yg slah",4
4674,4674,"Plis.... Yg punya kde klas bagi"" dong... Soalx gru"" blm pake aplikasi ini",5
4675,4675,Anak sya jadi lebih paham dgn  pelajaran disekolahnya,5
4676,4676,Kenapa sudah daftar selalu gagal saja ? Tolong dibls ya° _ °,3
4677,4677,"Bagus..... banget, kalo aku belajar bisa di mana mana gak perlu bawa buku kemana mana",4
4678,4678,Minta kode kelasny donk kak,1
4679,4679,Knpa force close mulu?asal saya bka terhenti,2
4680,4680,Nantiklo udahbisa daftar aku kasi full bintang nya,2
4681,4681,ngapo dk glk msk ke fb ck mno crnyo tu,1
4682,4682,Aku suka bgt soalnya gk perlu nyari,5
4683,4683,Yg tdk download apk pasti nyesel!,5
4684,4684,Coba 3 dulu klau bagus nnti ditambah agk,3
4685,4685,Mempermudah belajar dengan E-Learning,5
4686,4686,Tolong tambahin opsi pembayaran buat bank BRI,5
4687,4687,Salah satu metode pembelajaran yg kreatif,5
4688,4688,Makasi.hhmmm quippernya bagus. kalau untuk belajar hafalannya bisa cepat,5
4689,4689,"Suka sekali aplikasi ini, tapi tolong optimalkan lagi prosesnya ya",4
4690,4690,Gk perlu buka buku lagi,5
4691,4691,"Suka dehh sama aplikasi ini, ngebantu banget",5
4692,4692,Tolong donk Kasih kode kelasnya jangan pelit ya.....,2
4693,4693,Menurut saya si bagus,5
4694,4694,Mana sih soalnya mohon bantuan,4
4695,4695,"Mau kebuka semua, bayar makanyaaa",5
4696,4696,Apakah aplikasi ini berbayar ? Tolong jawabannya .,1
4697,4697,😲😍,4
4698,4698,Aplikasi buat belajar,5
4699,4699,Memang bgs coba di download,5
4700,4700,Cara pilih topik materi gimana sih??,3
4701,4701,Sebel banget ya,1
4702,4702,Harus bayar atau gmana nih..??,1
4703,4703,Tingkatkan,5
4704,4704,Kodenya apa?,5
4705,4705,Kode kelas itu apa ya ???,2
4706,4706,Wow,5
4707,4707,Asek,4
4708,4708,"Harus pake kode kelas yah,  klo g punya kodenya gimana? Gk bisa make apl nya dong... Payah... Trs klo guruny g punya kode kls nya sama aja dong.",2
4709,4709,"Gampang bgt ternyata,mudah untuk mengerjakan tugas,ga nyesel udh menginstal 😊yg blum menginstal ayoo buruan instal aplikasi nya 😁",5
4710,4710,Terimakasih quipper video bisa bantu untuk persiapan UN. Nggak nyesel gabung sama quipper video,5
4711,4711,awal awal bagus sih tp baru sadar mapel Biologinya ngga ada ? Padahal di brosurnya ada :(,3
4712,4712,"Buat yang nanya kode kelas, kode kelas itu dikasih sama guru masing masing. Jadi kalo mau make quipper harus sama guru. Tq",5
4713,4713,Gimana ya caranya ganti kelas di quipper school.,4
4714,4714,Kls q gx ada kodenya trs gmn donk...? Sia2 dech...,1
4715,4715,Download abisin kuota gak taunya pake kode kelas lagi nyesel banget,2
4716,4716,"Tolong segera di lengkapi materinya, seperti biologi,  matematika (k13), kimia.  Trims",1
4717,4717,Kata saya tolong di permudah  untuk mendaftar jadi tolong di perbarui,1
4718,4718,Kode kelasnya kyk gimana sih??? Kasih contoh makasih,1
4719,4719,Males bayar mending belajar di buku lks aja,1
4720,4720,Lama banget jangan download ini nanti nyesel pasti,1
4721,4721,Gk bisa hrus ada kode segala,1
4722,4722,Gk bisa login 😒,2
4723,4723,Ada yang untu sd gak sih,5
4724,4724,Materi kok ga bisa muncul ya,2
4725,4725,Sangat praktis untuk pembelajaran.,5
4726,4726,Apps ba al,1
4727,4727,Cempat pintar,5
4728,4728,"Jangan daftar di app, daftar aja di browser kalian baru login di app. Kalo daftar di appnya ntar bakal disuruh masukin no hp dan kalian akan ditelepon dan ditagih duit sekitar 800 ribu :v true.",1
4729,4729,"Anak mau belajar biar masa depan bagus aja susah, katanya kita harus belajar dengan rajin biar jangan jadi pengangguran biar bisa membanggakan negara mana bisa klo gini aplikasi bayar gini mendingan les aja yg gurunya mngajar scara langsung, kirain ga bayar pas wktu download eh trnyata bayar apaan coba",1
4730,4730,"Aplikasi ini sangat membantu bagi para pelajar,termasuk saya.karena aplikasi ini dapat membuat saya lebih mudah memahami pelajaran,dari pada dengan guru disekolah",5
4731,4731,Kok gak bisa masukin kode kelas?? Tolong di bantu kalau bisa di beri pilihan kode kelasnya biar lebih mudah,1
4732,4732,Kok untuk dibawah kelas 9 nya ga ada kalo bisa ada donk kan buat ngebantu pelajaran,2
4733,4733,Padahal saya pingin sekali menggunakan Quiper video ini,5
4734,4734,Udah lah aku mah gak usah les orang udh ada QUIPER VIDEO gitu loh...,5
4735,4735,Masa gak bisa dasar penipu pada saat liat di global tv bagus tapi pada saat dowload aplikasi ini jelek seperti pembuatnya,1
4736,4736,Hebat dulu aku dari kela1sampe 5gak pernahjuara kelas paskelas 6 dan7 aku slalu juara1,5
4737,4737,Sangat memuaskan aku jadi juara  4 padahal dulu juara10,5
4738,4738,Ilmu aja di bayar udah download bayar lagi capek senin Udh mau uts Cemana ini apa kata dunia?,1
4739,4739,Kalau gk download ini pasti nyesell deh tapi semoga aja ada discount utk quipper videonya,5
4740,4740,saya mau tanya quipper ini ada yang buat anak SMK ato nggak msh balas,4
4741,4741,Kalau negara indonesia ingin maju ilmu itu harus gratis,5
4742,4742,"Saya belum punya kode kelas, gimana cara login nya?",1
4743,4743,"Kak saya kan daftar quipper lewat google , tapi ok perlu membayar ,dan mahal lagi 700 ribu untuk SMA. Apakah itu penipuan kak ? Mohon bantuanya kak. Saya takut kena tipu .",1
4744,4744,Di iklanya gk disebutin klo berbayar gimana cara ngebatalinya,1
4745,4745,"Buat tmn"" yang mau tau kode kelas nya coba cari di goegle ada kok.",5
4746,4746,"Harusnya ada versi trial dulu,biar tau kualitas pembelajaran,belum2 udah harus bayar,langsung uninstal",1
4747,4747,"Guru saya tidak ada yang punya kode nya bagaimana, tolong jawab",5
4748,4748,Tapi kok tdk ad soal di bawah kls 9,3
4749,4749,"Hebat, aplikasinya bisa bikin saya faham",5
4750,4750,"Pas mau mendafrtar disuruh pake kode kelas, itu maksudnya apa",2
4751,4751,Kok di quipper saya hanya menerangkan soal UN ?. Tidak ada penerangan materi,1
4752,4752,"Masak harus bayar pake uang,gak jadilah jelek",3
4753,4753,"Hemm, kelas qu dah suruh pakai.yg masih kebingungan itu berarti kamu payah.",4
4754,4754,Kode kelas 12 sma apa ya?,3
4755,4755,Gimanq caranya kalo mau nanya pr? Atau diskusi gitu sama guru,3
4756,4756,Semoga bisa dijalankan,2
4757,4757,"Nggak ada pelajaran biologi nya , itu gimana?:""""   Need supa dupa fast reply:""",3
4758,4758,Kok untuk kelas 8 belum ada,2
4759,4759,"Admin,kok yang dibawah kelas 9 kok gk ada?saya pengen bngt min....",1
4760,4760,Biar bisa dapat kode gimana sih?,1
4761,4761,Quiper Video memang enak aq jdi rank 4,5
4762,4762,Ga cocok buat kita orang yang ga punya,1
4763,4763,Kok ga ada pelajaran biologinya untuk kelas 12 sma?,5
4764,4764,sangat hebat bermamfaat,1
4765,4765,"Belajarnya jadi tambah efektif, bisa belajar dimana saja 😄",5
4766,4766,Pass buka soalnya malah keluar sendiri gan,3
4767,4767,Tolong dikasih pilihan dong untuk kode kelasnya,1
4768,4768,Untuk yg tidak sekolah ga bisa ya pake aplikasi ini,1
4769,4769,Kok ga bisa sih masukin code kelas,1
4770,4770,"cara masuknya gimna ya,  jawab ya,  aku mau bisa",2
4771,4771,Terlalu mahal.nyari duit aja keteteran,1
4772,4772,Kenapa gk bisa di login ....padahal sydah nunggu lama,1
